county,TotalCasesPer100K,TotalDeathsPer100K,NewPoverty
"Habersham, Georgia",1342581.7038151238,44664.752267651216,17.247524955558596
"Haines Borough, Alaska",131769.8068584943,0.0,8.4
"Hale, Alabama",1576978.992997666,54638.21273757919,26.228476158719573
"Hale, Texas",2143968.488429345,53091.783242100384,19.365615315550148
"Halifax, North Carolina",861646.2715105162,14843.21223709369,26.650162523900573
"Halifax, Virginia",505732.2295175564,11809.87724807308,18.89399086497288
"Hall, Georgia",1597315.220491017,23761.698597464547,16.191173618852567
"Hall, Nebraska",1555594.2057387356,30008.32884229092,13.563580095700033
"Hall, Texas",891489.3617021277,30593.16569954868,22.2
"Hamblen, Tennessee",1254100.685417159,20726.38462144489,19.86922240605058
"Hamilton, Florida",1643208.3157746873,16062.649248489955,26.243489254108724
"Hamilton, Illinois",810606.6109698511,14372.200024216007,13.8517374984865
"Hamilton, Indiana",959225.2823011621,16301.297761933823,5.00069263482161
"Hamilton, Iowa",1243740.5433853036,17630.419051378198,9.389665153608314
"Hamilton, Kansas",965356.7340709652,0.0,9.3
"Hamilton, Nebraska",1031773.9643676904,44092.250519182424,7.15947098043502
"Hamilton, New York",318618.16616444255,4455.445544554455,9.677163151097718
"Hamilton, Ohio",862213.1981704037,11654.216690181685,17.28224304843682
"Hamilton, Tennessee",1151676.4479439578,11104.405382005645,14.887316583424754
"Hamilton, Texas",780644.7688564478,25304.136253041364,16.163722627737226
"Hamlin, South Dakota",1183809.8460497377,46658.77178142446,5.544560987988496
"Hampden, Massachusetts",901099.9855068757,52620.058484019195,17.158512792313527
"Hampshire, Massachusetts",395775.9759797019,27279.043654658588,17.805619211275644
"Hampshire, West Virginia",456889.6292499573,7278.3188108662225,16.98161199384931
"Hampton, South Carolina",943117.7115518788,31326.62214691518,18.517133459583373
"Hampton city, Virginia",519742.3947745037,5692.268173645004,15.644324978899856
"Hancock, Georgia",1439079.26618207,131083.4198684666,31.22554517133956
"Hancock, Illinois",841338.1515549716,16283.399036355673,11.233486640385458
"Hancock, Indiana",901012.6964933495,22813.839727382656,7.033772122677806
"Hancock, Iowa",1282052.6843496491,21338.073101813872,9.045775225594747
"Hancock, Kentucky",716816.091954023,15195.402298850575,15.756850574712644
"Hancock, Maine",112436.66005728133,3310.200484688257,11.59898839685687
"Hancock, Mississippi",633016.4012360352,19277.39481816021,17.239125267411456
"Hancock, Ohio",693268.2629655136,11804.047253271177,12.461573608094506
"Hancock, Tennessee",667403.4822104466,12535.957607872824,26.009159727479183
"Hancock, West Virginia",639397.0789746332,14725.443668326594,13.444574044985128
"Hand, South Dakota",1116469.8758704208,10323.947926127763,8.136209506509234
"Hanover, Virginia",554395.5511635566,13353.29109263888,5.899259819023814
"Hansford, Texas",1271456.9775849602,35954.44685466377,18.68611713665944
"Hanson, South Dakota",1050235.0176263219,10076.38072855464,6.5
"Haralson, Georgia",851009.6789917138,19448.506371422605,17.94146647169417
"Hardee, Florida",1394100.8563273074,12424.064993046915,24.679931201053943
"Hardeman, Tennessee",1787969.2832764504,29285.60347502327,21.055844709897613
"Hardeman, Texas",696716.7919799499,21528.822055137847,13.8
"Hardin, Illinois",656284.546983898,14587.839461667867,16.547921172795
"Hardin, Iowa",1046603.6313011196,15441.730958872326,7.998265560647369
"Hardin, Kentucky",718319.575854929,6271.181719421722,14.029794148506486
"Hardin, Ohio",658281.6062832532,15853.813022548771,16.825557385355967
"Hardin, Tennessee",1407240.5377135552,22810.211908728157,21.555534033239063
"Hardin, Texas",858655.5462289929,16328.826817637919,12.11774328933974
"Harding, New Mexico",176923.07692307694,0.0,19.8
"Harding, South Dakota",786104.6057767369,4683.840749414519,12.9
"Hardy, West Virginia",652027.2227048944,6834.636547929337,14.781733275412684
"Harford, Maryland",510880.65501415246,11404.378488158252,7.46877808517103
"Harlan, Kentucky",747727.6027297807,14498.330187309424,35.66948235806592
"Harlan, Nebraska",575410.7812049582,0.0,12.9
"Harmon, Oklahoma",921029.7316896302,1740.3915881073242,16.1
"Harnett, North Carolina",693983.8295030019,13951.519576242883,18.15730973258876
"Harney, Oregon",236608.75608061152,4044.4753300903403,17.528769979152187
"Harper, Kansas",974973.8948833972,26992.6905673512,16.70995475113122
"Harper, Oklahoma",928337.2365339579,9029.404111371325,13.199817850637524
"Harris, Georgia",788478.2215796133,18742.092897162478,7.316534128561961
"Harris, Texas",907660.3589555143,14215.872256861589,16.756263049608233
"Harrison, Indiana",886806.08365019,22119.1381495564,12.84545247148289
"Harrison, Iowa",1246625.8100873486,40567.765567765564,10.502409129332207
"Harrison, Kentucky",615206.6559312936,1647.879763821793,16.383886205045624
"Harrison, Mississippi",798575.4971544857,12385.59336828087,20.32368585123522
"Harrison, Missouri",876448.055716773,10795.124782356355,18.209367382472436
"Harrison, Ohio",458712.7362473209,8235.370526725987,15.748457491719169
"Harrison, Texas",612363.7510134223,18783.593069693423,18.11987208359607
"Harrison, West Virginia",512409.7723486952,6642.508547882755,15.018001694964786
"Harrisonburg city, Virginia",1421619.1768430574,19908.03557967737,27.532355269109
"Hart, Georgia",815515.9584883492,18970.04112003133,18.72046602702173
"Hart, Kentucky",835022.3949058334,7279.693486590038,23.16454589606605
"Hartford, Connecticut",817967.455486134,51243.179034941386,11.513263399289295
"Hartley, Texas",798969.2492698849,10015.461260951726,8.1
"Harvey, Kansas",881423.1756191794,10572.90315139982,11.196367096271947
"Haskell, Kansas",1167679.4903209999,3871.6000980151925,13.3
"Haskell, Oklahoma",911721.324337047,8496.78330456614,19.224949003608977
"Haskell, Texas",607354.4609025146,23251.80847399242,19.39662418188081
"Hawaii, Hawaii",139120.3361772571,2883.484018846301,17.494912517509235
"Hawkins, Tennessee",797459.3099535478,14112.97471720861,19.351629374844865
"Hayes, Nebraska",605433.6468129571,0.0,9.0
"Hays, Texas",1027494.9574785853,10977.55628890953,16.468491554738947
"Haywood, North Carolina",498723.5606642831,15335.650081865875,16.60812644100645
"Haywood, Tennessee",1776209.3178778423,34217.565760142665,18.99721355327686
"Heard, Georgia",723709.8302748341,16334.97027655725,17.488084776428018
"Hemphill, Texas",1158020.2312138728,3805.3949903660887,8.8
"Hempstead, Arkansas",782143.179561253,7294.393788932021,25.43726640787217
"Henderson, Illinois",685607.0448967807,14147.53861700592,11.271228526057456
"Henderson, Kentucky",874885.410360633,14083.71529879789,19.28486119519156
"Henderson, North Carolina",729857.5198830202,18210.349869824175,11.89266111487571
"Henderson, Tennessee",1423819.427014235,23514.64735200258,19.516393560185023
"Henderson, Texas",633655.4268575803,14523.071517311482,18.04061390189115
"Hendricks, Indiana",974278.3081494594,30003.161155718528,5.035535183663147
"Hendry, Florida",1567957.7104239198,28752.81589186975,25.50397040753635
"Hennepin, Minnesota",987726.4417687341,23914.994166218283,11.916267310491907
"Henrico, Virginia",647988.570476405,20367.633218441522,10.462077988601331
"Henry, Alabama",1115879.6025715955,14126.241963763881,13.783477498538865
"Henry, Georgia",950239.9933794929,13478.248875893078,11.446565611983118
"Henry, Illinois",856802.7553425044,11883.421619770792,12.68291405667788
"Henry, Indiana",1070297.4367407346,19470.081604966188,15.827042693580548
"Henry, Iowa",1564419.833878681,15061.666247168387,12.545033979360683
"Henry, Kentucky",674504.0505198699,4688.397014734962,18.172666964342667
"Henry, Missouri",757740.2216726206,13117.156728038839,21.24340936154621
"Henry, Ohio",769387.9037250119,19040.16312857299,9.131365837672504
"Henry, Tennessee",895834.2373616837,15630.908471003937,19.70168924154604
"Henry, Virginia",780518.1307259989,15840.3264300562,19.10378397105243
"Herkimer, New York",464645.79063597217,8626.852866879557,14.947822633176049
"Hernando, Florida",619277.229491359,22795.069887911402,14.383204572857588
"Hertford, North Carolina",913980.7105762097,32618.910229989284,23.169079218531035
"Hettinger, North Dakota",1270088.427527874,16147.635524798156,9.238985005767011
"Hickman, Kentucky",687654.0540540541,11156.756756756757,14.8
"Hickman, Tennessee",1021422.7410007347,14557.995265692598,19.630993388294836
"Hickory, Missouri",580517.5363558597,10896.06501283148,23.247904191616765
"Hidalgo, New Mexico",868421.052631579,18533.513270355375,26.07840755735493
"Hidalgo, Texas",1052675.8137501653,46230.2525552714,31.856979366056848
"Highland, Ohio",572331.5749111106,6077.01424554391,21.58041179614696
"Highland, Virginia",282964.30185268866,0.0,10.6
"Highlands, Florida",765010.9306527446,30372.241133194246,18.77706459566567
"Hill, Montana",1178017.9742530969,24404.906485304833,21.018599708525624
"Hill, Texas",853644.0822838908,15482.363667445437,17.482754003077098
"Hillsborough, Florida",971338.3372055241,13936.334225701232,16.040728243258947
"Hillsborough, New Hampshire",622161.2762721749,22714.21927253667,8.620569381181236
"Hillsdale, Michigan",670759.546058507,23540.04661395369,17.30629070552615
"Hinds, Mississippi",951985.4141229768,19383.430147708725,24.06441753100732
"Hinsdale, Colorado",236707.3170731707,0.0,12.0
"Hitchcock, Nebraska",661678.3216783217,7727.272727272727,14.2
"Hocking, Ohio",549760.0448383368,13160.752443339055,14.235954741303814
"Hockley, Texas",985468.1390452456,37605.80930692219,14.952524384479869
"Hodgeman, Kansas",1025120.0,19306.666666666668,8.4
"Hoke, North Carolina",826128.4738734283,10916.665081508816,21.86519754237127
"Holmes, Florida",1293507.160088282,17630.75501719448,27.14763126828517
"Holmes, Mississippi",1704176.9310779,84184.59517162095,46.356561011660375
"Holmes, Ohio",587737.3995617238,16499.26953981008,11.928695672023377
"Holt, Missouri",887708.37963992,17559.457657257168,12.029806623694157
"Holt, Nebraska",756280.967647916,12931.118235694163,8.87811133780239
"Honolulu, Hawaii",291774.63992081286,3658.5661475062116,9.0503280609256
"Hood, Texas",883557.6888375618,18984.806380598362,12.31352990003248
"Hood River, Oregon",468144.56360624294,6295.230621675822,12.123144999564042
"Hooker, Nebraska",877485.3801169591,28654.97076023392,17.400000000000002
"Hopewell city, Virginia",738589.8984476357,9332.080705050776,21.33431306759719
"Hopkins, Kentucky",818569.098619115,36370.555615961726,17.296279221485268
"Hopkins, Texas",681421.6927829887,24768.293022349633,17.926549583901583
"Horry, South Carolina",1138502.7048287157,19303.901530049712,17.08834699180492
"Hot Spring, Arkansas",1809644.5639187575,24318.99641577061,15.928384109916369
"Hot Springs, Wyoming",632398.2282218941,3311.53765028475,12.48293608943261
"Houghton, Michigan",696653.1803044064,8578.977788787053,22.410293672419016
"Houston, Alabama",1035819.5335613018,13450.455296422946,18.56365120836055
"Houston, Georgia",818718.1141538237,16320.897160455233,16.68627520104296
"Houston, Minnesota",689545.1387032978,5425.196429525897,8.84134908332888
"Houston, Tennessee",1287518.3194919396,35991.69516365413,17.02936003908158
"Houston, Texas",691010.5475075495,15510.525624753818,23.514954702612805
"Howard, Arkansas",1249821.8527315913,20976.840855106886,21.041797802850358
"Howard, Indiana",1005522.8785912658,28380.85305068096,16.487027177801764
"Howard, Iowa",1005289.1320673748,22207.917605407143,11.583864392232591
"Howard, Maryland",602262.4361989792,11852.02963247412,5.1680503688059005
"Howard, Missouri",772151.0252365931,4386.829652996846,16.83257097791798
"Howard, Nebraska",912748.6296006264,30258.418167580265,10.165575567736882
"Howard, Texas",1152385.5197171904,21487.49006604368,14.445235811569976
"Howell, Missouri",728921.9960636786,10271.805475971,22.972637584394228
"Hubbard, Minnesota",742091.3079111025,16805.66938244227,10.811039868871426
"Hudson, New Jersey",1304342.7347459972,67337.54464837383,17.121394882869737
"Hudspeth, Texas",1230307.9416531606,26769.31388438682,35.6
"Huerfano, Colorado",411988.3040935673,23253.308710372425,14.779039704524468
"Hughes, Oklahoma",843168.8734373844,10762.63037206894,20.72304164509209
"Hughes, South Dakota",1385801.2747552926,17516.50352834054,11.211415888914182
"Humboldt, California",181351.39124658646,2165.4734666765075,20.966057273599528
"Humboldt, Iowa",1251815.1470895056,19038.180680158563,12.989036094304192
"Humboldt, Nevada",556326.0767790262,10106.507490636704,9.115308988764044
"Humphreys, Mississippi",1397395.713297995,52062.68725512791,40.49012445263886
"Humphreys, Tennessee",780755.9761501012,9993.982823696735,18.354389803621245
"Hunt, Texas",648812.0280773233,14645.379863156262,19.21722393215385
"Hunterdon, New Jersey",535581.504490244,27926.21522944391,4.3890953490776905
"Huntingdon, Pennsylvania",808050.606312656,21019.568357921464,13.808225714660946
"Huntington, Indiana",736938.6637458926,12782.037239868565,11.738680175246442
"Huron, Michigan",558226.7716535433,14220.47244094488,13.643033070866142
"Huron, Ohio",678342.4791014924,9258.594457835445,14.264929825461136
"Hutchinson, South Dakota",1104012.6425724886,24199.532774494983,12.947052356740416
"Hutchinson, Texas",637928.4924437891,22945.07924806487,16.468710836712127
"Hyde, North Carolina",937098.2386054113,15852.551298347558,20.3
"Hyde, South Dakota",1112308.8128186453,4151.493080844865,14.2
"Ida, Iowa",1153754.4867193107,34702.081837760226,10.283273510409188
"Idaho, Idaho",727852.534562212,8522.273425499232,13.431096774193549
"Imperial, California",2101632.0565468417,45813.16647865879,23.380722617069637
"Independence, Arkansas",1064668.302019031,31436.504299539043,18.498013316440684
"Indian River, Florida",761269.3521465593,20241.787797082055,12.703896446165386
"Indiana, Pennsylvania",537911.7514529006,14162.747975182263,19.80017677438736
"Ingham, Michigan",578019.1135104914,9229.69407900484,20.111172842741585
"Inyo, California",481714.756801319,20148.39241549876,10.157878538059906
"Ionia, Michigan",890211.5453567588,9065.116061546136,12.557254431228271
"Iosco, Michigan",535422.8384089742,27447.959868862818,16.81515582414978
"Iowa, Iowa",887265.1099747396,13936.294744624483,9.818711108372868
"Iowa, Wisconsin",829860.8754665762,3444.1805225653206,9.027574652188664
"Iredell, North Carolina",801012.3794155408,8047.209036619984,12.709003050683751
"Irion, Texas",493153.2663316583,2826.6331658291456,13.5
"Iron, Michigan",905065.9817553804,42502.87839872465,14.17798246390931
"Iron, Missouri",420591.09469181416,1302.7415905113749,21.118549484736533
"Iron, Utah",872643.4933201385,3807.9333663203033,20.90846115784265
"Iron, Wisconsin",1198521.2247738342,51513.56993736952,15.278061934585944
"Iroquois, Illinois",981206.732965527,24088.976350282883,15.538658326598023
"Irwin, Georgia",1091873.248544945,26061.6512179349,24.527010131493856
"Isabella, Michigan",577984.1863628634,9502.352207674432,29.84328770617242
"Isanti, Minnesota",748123.5745386689,8729.006842214389,7.1098667841592365
"Island, Washington",186032.64320306762,6102.859703945321,9.975266113068487
"Isle of Wight, Virginia",690077.5838182322,15275.699639789415,10.310277085065117
"Issaquena, Mississippi",1853317.901234568,63734.56790123457,40.3
"Itasca, Minnesota",665395.5832614895,12889.89101841413,12.58391139996021
"Itawamba, Mississippi",1350377.5758351467,33934.89483339733,18.712632791501346
"Izard, Arkansas",1186251.0169366172,15050.661933288959,17.71405221507285
"Jack, Texas",635411.2456160199,12082.81479805408,17.494196176038013
"Jackson, Alabama",1310325.6507281277,11185.64384818255,19.03415128234529
"Jackson, Arkansas",1730236.9613861954,13477.537437603993,25.97729645992312
"Jackson, Colorado",328134.11078717205,0.0,12.8
"Jackson, Florida",1625054.0445945112,39447.40688888432,21.470216796030552
"Jackson, Georgia",1279018.3395718157,18601.118228375435,12.509287246871622
"Jackson, Illinois",870949.843525332,15968.874228199275,29.01919648143449
